id_Producto1,Nombre_producto_1,id_Producto2,Nombre_producto_2,Cantidad_de_repeticiones
31717,Organic Cilantro,4562,English Seedless Cucumber,62
5876,Organic Lemon,33000,Pure Irish Butter,62
5876,Organic Lemon,24830,Organic Romaine,62
28204,Organic Fuji Apple,31506,Extra Virgin Olive Oil,62
8424,Broccoli Crown,24838,Unsweetened Almondmilk,62
8424,Broccoli Crown,27344,Uncured Genoa Salami,62
8424,Broccoli Crown,15937,Shallot,62
24184,Red Peppers,16185,Sharp Cheddar Cheese,62
19057,Organic Large Extra Fancy Fuji Apple,4799,Shredded Parmesan,62
30489,Original Hummus,11520,Large Alfresco Eggs,62
30489,Original Hummus,42342,Roasted Turkey Breast,62
37646,Organic Gala Apples,19660,Spring Water,62
37646,Organic Gala Apples,35221,Lime Sparkling Water,62
27104,Fresh Cauliflower,49235,Organic Half & Half,62
27104,Fresh Cauliflower,24830,Organic Romaine,62
27104,Fresh Cauliflower,36695,Organic Hothouse Cucumbers,62
28985,Michigan Organic Kale,24830,Organic Romaine,62
44359,Organic Small Bunch Celery,3957,100% Raw Coconut Water,62
44359,Organic Small Bunch Celery,28849,No Salt Added Black Beans,62
17794,Carrots,34243,Organic Baby Broccoli,62
17794,Carrots,16185,Sharp Cheddar Cheese,62
8277,Apple Honeycrisp Organic,27344,Uncured Genoa Salami,62
19660,Spring Water,46667,Organic Ginger Root,62
46667,Organic Ginger Root,42768,Organic Garbanzo Beans,62
22035,Organic Whole String Cheese,42701,Organic Sour Cream,62
20114,Jalapeno Peppers,27521,Organic Lacinato (Dinosaur) Kale,62
16797,Strawberries,4799,Shredded Parmesan,61
27966,Organic Raspberries,18523,Total 2% All Natural Greek Strained Yogurt with Honey,61
30391,Organic Cucumber,42736,Unsalted Butter,61
22935,Organic Yellow Onion,46802,Pineapple Chunks,61
22935,Organic Yellow Onion,6046,Boneless Skinless Chicken Breast,61
4920,Seedless Red Grapes,33000,Pure Irish Butter,61
8518,Organic Red Onion,3952,Organic Broccoli Crowns,61
31717,Organic Cilantro,33000,Pure Irish Butter,61
31717,Organic Cilantro,260,Cantaloupe,61
28204,Organic Fuji Apple,34243,Organic Baby Broccoli,61
8424,Broccoli Crown,25659,Organic Coconut Milk,61
24184,Red Peppers,4799,Shredded Parmesan,61
24184,Red Peppers,24830,Organic Romaine,61
19057,Organic Large Extra Fancy Fuji Apple,24830,Organic Romaine,61
19057,Organic Large Extra Fancy Fuji Apple,32655,Organic Large Grade AA Brown Eggs,61
30489,Original Hummus,12341,Hass Avocados,61
37646,Organic Gala Apples,41787,Bartlett Pears,61
37646,Organic Gala Apples,13629,Organic Snipped Green Beans,61
27104,Fresh Cauliflower,5077,100% Whole Wheat Bread,61
27104,Fresh Cauliflower,43122,Organic Bartlett Pear,61
27104,Fresh Cauliflower,43768,Organic Bell Pepper,61
27104,Fresh Cauliflower,13629,Organic Snipped Green Beans,61
44359,Organic Small Bunch Celery,19660,Spring Water,61
44359,Organic Small Bunch Celery,42768,Organic Garbanzo Beans,61
17794,Carrots,46906,Grape White/Green Seedless,61
49683,Cucumber Kirby,8277,Apple Honeycrisp Organic,61
37067,Organic Banana,34243,Organic Baby Broccoli,61
8277,Apple Honeycrisp Organic,3952,Organic Broccoli Crowns,61
34969,Red Vine Tomato,46667,Organic Ginger Root,61
34969,Red Vine Tomato,18465,Organic Grade A Free Range Large Brown Eggs,61
31506,Extra Virgin Olive Oil,42768,Organic Garbanzo Beans,61
22035,Organic Whole String Cheese,32655,Organic Large Grade AA Brown Eggs,61
27344,Uncured Genoa Salami,16185,Sharp Cheddar Cheese,61
6184,Clementines,21288,Blackberries,61
21137,Organic Strawberries,31683,Original No Pulp 100% Florida Orange Juice,60
47766,Organic Avocado,43772,Cherubs Heavenly Salad Tomatoes,60
47209,Organic Hass Avocado,890,Organic Diced Tomatoes,60
16797,Strawberries,34243,Organic Baby Broccoli,60
16797,Strawberries,16185,Sharp Cheddar Cheese,60
16797,Strawberries,40310,Oven Roasted Turkey Breast,60
27845,Organic Whole Milk,44987,Heavy Whipping Cream,60
30391,Organic Cucumber,44910,Organic Spring Mix Salad,60
24964,Organic Garlic,14947,Pure Sparkling Water,60
4920,Seedless Red Grapes,13629,Organic Snipped Green Beans,60
42265,Organic Baby Carrots,11182,Baby Spinach,60
42265,Organic Baby Carrots,30450,Creamy Almond Butter,60
31717,Organic Cilantro,39475,Total Greek Strained Yogurt,60
5876,Organic Lemon,42701,Organic Sour Cream,60
5876,Organic Lemon,39475,Total Greek Strained Yogurt,60
24184,Red Peppers,22035,Organic Whole String Cheese,60
24184,Red Peppers,10246,Organic Celery Hearts,60
30489,Original Hummus,18465,Organic Grade A Free Range Large Brown Eggs,60
30489,Original Hummus,34243,Organic Baby Broccoli,60
30489,Original Hummus,13870,Lightly Salted Baked Snap Pea Crisps,60
27104,Fresh Cauliflower,10246,Organic Celery Hearts,60
44359,Organic Small Bunch Celery,32864,Organic Baby Rainbow Carrots,60
49683,Cucumber Kirby,31506,Extra Virgin Olive Oil,60
39877,Organic Granny Smith Apple,19660,Spring Water,60
39877,Organic Granny Smith Apple,20114,Jalapeno Peppers,60
5077,100% Whole Wheat Bread,43772,Cherubs Heavenly Salad Tomatoes,60
46667,Organic Ginger Root,3957,100% Raw Coconut Water,60
46667,Organic Ginger Root,24489,Organic Whole Strawberries,60
27521,Organic Lacinato (Dinosaur) Kale,42768,Organic Garbanzo Beans,60
27521,Organic Lacinato (Dinosaur) Kale,25659,Organic Coconut Milk,60
33731,Grated Parmesan,16185,Sharp Cheddar Cheese,60
16797,Strawberries,13870,Lightly Salted Baked Snap Pea Crisps,59
39275,Organic Blueberries,46802,Pineapple Chunks,59
45007,Organic Zucchini,13870,Lightly Salted Baked Snap Pea Crisps,59
45007,Organic Zucchini,38456,Large Grapefruit,59
22935,Organic Yellow Onion,47144,Unsweetened Original Almond Breeze Almond Milk,59
24964,Organic Garlic,13629,Organic Snipped Green Beans,59
42265,Organic Baby Carrots,16185,Sharp Cheddar Cheese,59
8424,Broccoli Crown,42828,Whipped Cream Cheese,59
24184,Red Peppers,260,Cantaloupe,59
24184,Red Peppers,25659,Organic Coconut Milk,59
19057,Organic Large Extra Fancy Fuji Apple,19660,Spring Water,59
37646,Organic Gala Apples,3957,100% Raw Coconut Water,59
27104,Fresh Cauliflower,17948,Frozen Organic Wild Blueberries,59
28985,Michigan Organic Kale,42736,Unsalted Butter,59
28985,Michigan Organic Kale,44683,Brussels Sprouts,59
28985,Michigan Organic Kale,35939,Organic Jalapeno Pepper,59
44359,Organic Small Bunch Celery,33731,Grated Parmesan,59
44359,Organic Small Bunch Celery,40604,Feta Cheese Crumbles,59
44359,Organic Small Bunch Celery,890,Organic Diced Tomatoes,59
49683,Cucumber Kirby,24838,Unsweetened Almondmilk,59
34126,Organic Italian Parsley Bunch,42701,Organic Sour Cream,59
8277,Apple Honeycrisp Organic,35221,Lime Sparkling Water,59
34969,Red Vine Tomato,46906,Grape White/Green Seedless,59
31506,Extra Virgin Olive Oil,18465,Organic Grade A Free Range Large Brown Eggs,59
47766,Organic Avocado,26620,Peach Pear Flavored Sparkling Water,58
47209,Organic Hass Avocado,15937,Shallot,58
27966,Organic Raspberries,14992,Green Beans,58
39275,Organic Blueberries,24830,Organic Romaine,58
39275,Organic Blueberries,890,Organic Diced Tomatoes,58
27845,Organic Whole Milk,10246,Organic Celery Hearts,58
22935,Organic Yellow Onion,44683,Brussels Sprouts,58
24964,Organic Garlic,30776,Organic Raw Kombucha Gingerade,58
4920,Seedless Red Grapes,27521,Organic Lacinato (Dinosaur) Kale,58
31717,Organic Cilantro,27344,Uncured Genoa Salami,58
24184,Red Peppers,11182,Baby Spinach,58
30489,Original Hummus,43122,Organic Bartlett Pear,58
30489,Original Hummus,3952,Organic Broccoli Crowns,58
27104,Fresh Cauliflower,42736,Unsalted Butter,58
27104,Fresh Cauliflower,24489,Organic Whole Strawberries,58
27104,Fresh Cauliflower,41787,Bartlett Pears,58
27104,Fresh Cauliflower,35939,Organic Jalapeno Pepper,58
49235,Organic Half & Half,42701,Organic Sour Cream,58
17794,Carrots,14992,Green Beans,58
17794,Carrots,24830,Organic Romaine,58
17794,Carrots,43122,Organic Bartlett Pear,58
49683,Cucumber Kirby,5077,100% Whole Wheat Bread,58
37067,Organic Banana,5077,100% Whole Wheat Bread,58
37067,Organic Banana,24830,Organic Romaine,58
12341,Hass Avocados,32478,Reduced Fat 2% Milk,58
8277,Apple Honeycrisp Organic,42828,Whipped Cream Cheese,58
34358,Garlic,14992,Green Beans,58
18465,Organic Grade A Free Range Large Brown Eggs,27521,Organic Lacinato (Dinosaur) Kale,58
47626,Large Lemon,32655,Organic Large Grade AA Brown Eggs,57
27966,Organic Raspberries,15937,Shallot,57
45007,Organic Zucchini,47672,Uncured Hickory Smoked Sunday Bacon,57
22935,Organic Yellow Onion,46654,Organic Grade A Large Brown Eggs,57
22935,Organic Yellow Onion,30776,Organic Raw Kombucha Gingerade,57
4920,Seedless Red Grapes,42342,Roasted Turkey Breast,57
4920,Seedless Red Grapes,36695,Organic Hothouse Cucumbers,57
4920,Seedless Red Grapes,32864,Organic Baby Rainbow Carrots,57
8518,Organic Red Onion,32864,Organic Baby Rainbow Carrots,57
42265,Organic Baby Carrots,5479,Italian Sparkling Mineral Water,57
42265,Organic Baby Carrots,21288,Blackberries,57
5876,Organic Lemon,42736,Unsalted Butter,57
5876,Organic Lemon,43122,Organic Bartlett Pear,57
28204,Organic Fuji Apple,20114,Jalapeno Peppers,57
28204,Organic Fuji Apple,42736,Unsalted Butter,57
28204,Organic Fuji Apple,14992,Green Beans,57
30489,Original Hummus,32864,Organic Baby Rainbow Carrots,57
44359,Organic Small Bunch Celery,12341,Hass Avocados,57
44359,Organic Small Bunch Celery,260,Cantaloupe,57
44359,Organic Small Bunch Celery,43768,Organic Bell Pepper,57
49683,Cucumber Kirby,4799,Shredded Parmesan,57
49683,Cucumber Kirby,44683,Brussels Sprouts,57
34126,Organic Italian Parsley Bunch,11182,Baby Spinach,57
34126,Organic Italian Parsley Bunch,25659,Organic Coconut Milk,57
39877,Organic Granny Smith Apple,38456,Large Grapefruit,57
24838,Unsweetened Almondmilk,27344,Uncured Genoa Salami,57
24838,Unsweetened Almondmilk,24489,Organic Whole Strawberries,57
31506,Extra Virgin Olive Oil,42736,Unsalted Butter,57
22035,Organic Whole String Cheese,43122,Organic Bartlett Pear,57
20114,Jalapeno Peppers,38383,Organic White Onions,57
16797,Strawberries,46654,Organic Grade A Large Brown Eggs,56
16797,Strawberries,47672,Uncured Hickory Smoked Sunday Bacon,56
16797,Strawberries,21019,Roasted Red Pepper Hummus,56
27966,Organic Raspberries,44683,Brussels Sprouts,56
27966,Organic Raspberries,46654,Organic Grade A Large Brown Eggs,56
27966,Organic Raspberries,890,Organic Diced Tomatoes,56
27966,Organic Raspberries,4562,English Seedless Cucumber,56
27845,Organic Whole Milk,36695,Organic Hothouse Cucumbers,56
30391,Organic Cucumber,14947,Pure Sparkling Water,56
22935,Organic Yellow Onion,14992,Green Beans,56
24964,Organic Garlic,46654,Organic Grade A Large Brown Eggs,56
4920,Seedless Red Grapes,4562,English Seedless Cucumber,56
8518,Organic Red Onion,47144,Unsweetened Original Almond Breeze Almond Milk,56
8518,Organic Red Onion,38456,Large Grapefruit,56
4605,Yellow Onions,260,Cantaloupe,56
31717,Organic Cilantro,32655,Organic Large Grade AA Brown Eggs,56
31717,Organic Cilantro,6046,Boneless Skinless Chicken Breast,56
5876,Organic Lemon,44683,Brussels Sprouts,56
5876,Organic Lemon,38456,Large Grapefruit,56
19057,Organic Large Extra Fancy Fuji Apple,31506,Extra Virgin Olive Oil,56
37646,Organic Gala Apples,3952,Organic Broccoli Crowns,56
49235,Organic Half & Half,17794,Carrots,56
49235,Organic Half & Half,31506,Extra Virgin Olive Oil,56
44359,Organic Small Bunch Celery,5077,100% Whole Wheat Bread,56
44359,Organic Small Bunch Celery,42736,Unsalted Butter,56
44359,Organic Small Bunch Celery,42701,Organic Sour Cream,56
17794,Carrots,11182,Baby Spinach,56
49683,Cucumber Kirby,39877,Organic Granny Smith Apple,56
49683,Cucumber Kirby,33731,Grated Parmesan,56
49683,Cucumber Kirby,42768,Organic Garbanzo Beans,56
39877,Organic Granny Smith Apple,3957,100% Raw Coconut Water,56
5077,100% Whole Wheat Bread,40310,Oven Roasted Turkey Breast,56
24838,Unsweetened Almondmilk,34243,Organic Baby Broccoli,56
22035,Organic Whole String Cheese,18465,Organic Grade A Free Range Large Brown Eggs,56
22035,Organic Whole String Cheese,42736,Unsalted Butter,56
22035,Organic Whole String Cheese,260,Cantaloupe,56
22035,Organic Whole String Cheese,17948,Frozen Organic Wild Blueberries,56
27344,Uncured Genoa Salami,27521,Organic Lacinato (Dinosaur) Kale,56
27521,Organic Lacinato (Dinosaur) Kale,40604,Feta Cheese Crumbles,56
33731,Grated Parmesan,46906,Grape White/Green Seedless,56
47626,Large Lemon,1940,Organic 2% Reduced Fat Milk,55
47766,Organic Avocado,3952,Organic Broccoli Crowns,55
47209,Organic Hass Avocado,8859,Natural Spring Water,55
16797,Strawberries,14947,Pure Sparkling Water,55
16797,Strawberries,42701,Organic Sour Cream,55
27966,Organic Raspberries,44987,Heavy Whipping Cream,55
27845,Organic Whole Milk,890,Organic Diced Tomatoes,55
27845,Organic Whole Milk,15937,Shallot,55
45007,Organic Zucchini,46654,Organic Grade A Large Brown Eggs,55
24964,Organic Garlic,47144,Unsweetened Original Almond Breeze Almond Milk,55
4920,Seedless Red Grapes,43768,Organic Bell Pepper,55
40706,Organic Grape Tomatoes,44683,Brussels Sprouts,55
40706,Organic Grape Tomatoes,46802,Pineapple Chunks,55
40706,Organic Grape Tomatoes,6046,Boneless Skinless Chicken Breast,55
40706,Organic Grape Tomatoes,38383,Organic White Onions,55
4605,Yellow Onions,47144,Unsweetened Original Almond Breeze Almond Milk,55
42265,Organic Baby Carrots,43768,Organic Bell Pepper,55
31717,Organic Cilantro,35221,Lime Sparkling Water,55
31717,Organic Cilantro,47144,Unsweetened Original Almond Breeze Almond Milk,55
5876,Organic Lemon,6046,Boneless Skinless Chicken Breast,55
24184,Red Peppers,35939,Organic Jalapeno Pepper,55
19057,Organic Large Extra Fancy Fuji Apple,13870,Lightly Salted Baked Snap Pea Crisps,55
30489,Original Hummus,5077,100% Whole Wheat Bread,55
30489,Original Hummus,33198,Sparkling Natural Mineral Water,55
30489,Original Hummus,24489,Organic Whole Strawberries,55
37646,Organic Gala Apples,20114,Jalapeno Peppers,55
37646,Organic Gala Apples,42736,Unsalted Butter,55
27104,Fresh Cauliflower,32655,Organic Large Grade AA Brown Eggs,55
49235,Organic Half & Half,27521,Organic Lacinato (Dinosaur) Kale,55
28985,Michigan Organic Kale,38383,Organic White Onions,55
39877,Organic Granny Smith Apple,260,Cantaloupe,55
39877,Organic Granny Smith Apple,36695,Organic Hothouse Cucumbers,55
37067,Organic Banana,27344,Uncured Genoa Salami,55
37067,Organic Banana,43122,Organic Bartlett Pear,55
8277,Apple Honeycrisp Organic,31506,Extra Virgin Olive Oil,55
34969,Red Vine Tomato,28849,No Salt Added Black Beans,55
31506,Extra Virgin Olive Oil,33000,Pure Irish Butter,55
11520,Large Alfresco Eggs,33731,Grated Parmesan,55
27344,Uncured Genoa Salami,42828,Whipped Cream Cheese,55
27521,Organic Lacinato (Dinosaur) Kale,17948,Frozen Organic Wild Blueberries,55
27521,Organic Lacinato (Dinosaur) Kale,10246,Organic Celery Hearts,55
28849,No Salt Added Black Beans,35939,Organic Jalapeno Pepper,55
42768,Organic Garbanzo Beans,25659,Organic Coconut Milk,55
42768,Organic Garbanzo Beans,890,Organic Diced Tomatoes,55
39275,Organic Blueberries,42736,Unsalted Butter,54
39275,Organic Blueberries,28849,No Salt Added Black Beans,54
27845,Organic Whole Milk,32864,Organic Baby Rainbow Carrots,54
45007,Organic Zucchini,42342,Roasted Turkey Breast,54
22935,Organic Yellow Onion,15937,Shallot,54
40706,Organic Grape Tomatoes,46654,Organic Grade A Large Brown Eggs,54
4605,Yellow Onions,27344,Uncured Genoa Salami,54
4605,Yellow Onions,44910,Organic Spring Mix Salad,54
31717,Organic Cilantro,44987,Heavy Whipping Cream,54
5876,Organic Lemon,260,Cantaloupe,54
28204,Organic Fuji Apple,16185,Sharp Cheddar Cheese,54
24184,Red Peppers,42701,Organic Sour Cream,54
24184,Red Peppers,4562,English Seedless Cucumber,54
30489,Original Hummus,41787,Bartlett Pears,54
37646,Organic Gala Apples,24489,Organic Whole Strawberries,54
44359,Organic Small Bunch Celery,46802,Pineapple Chunks,54
17794,Carrots,33000,Pure Irish Butter,54
34126,Organic Italian Parsley Bunch,5479,Italian Sparkling Mineral Water,54
39877,Organic Granny Smith Apple,34243,Organic Baby Broccoli,54
39877,Organic Granny Smith Apple,43768,Organic Bell Pepper,54
37067,Organic Banana,260,Cantaloupe,54
12341,Hass Avocados,34358,Garlic,54
12341,Hass Avocados,30450,Creamy Almond Butter,54
31506,Extra Virgin Olive Oil,20114,Jalapeno Peppers,54
22035,Organic Whole String Cheese,13870,Lightly Salted Baked Snap Pea Crisps,54
22035,Organic Whole String Cheese,3952,Organic Broccoli Crowns,54
34358,Garlic,18465,Organic Grade A Free Range Large Brown Eggs,54
20114,Jalapeno Peppers,15937,Shallot,54
18465,Organic Grade A Free Range Large Brown Eggs,4799,Shredded Parmesan,54
16797,Strawberries,26620,Peach Pear Flavored Sparkling Water,53
27966,Organic Raspberries,26620,Peach Pear Flavored Sparkling Water,53
27966,Organic Raspberries,30450,Creamy Almond Butter,53
27966,Organic Raspberries,44910,Organic Spring Mix Salad,53
39275,Organic Blueberries,17948,Frozen Organic Wild Blueberries,53
39275,Organic Blueberries,1940,Organic 2% Reduced Fat Milk,53
45007,Organic Zucchini,30450,Creamy Almond Butter,53
22935,Organic Yellow Onion,44987,Heavy Whipping Cream,53
24964,Organic Garlic,6046,Boneless Skinless Chicken Breast,53
24964,Organic Garlic,32864,Organic Baby Rainbow Carrots,53
4920,Seedless Red Grapes,34243,Organic Baby Broccoli,53
4920,Seedless Red Grapes,42701,Organic Sour Cream,53
40706,Organic Grape Tomatoes,890,Organic Diced Tomatoes,53
8518,Organic Red Onion,23734,Sour Cream,53
4605,Yellow Onions,33000,Pure Irish Butter,53
4605,Yellow Onions,42342,Roasted Turkey Breast,53
4605,Yellow Onions,48205,Spinach,53
42265,Organic Baby Carrots,38456,Large Grapefruit,53
31717,Organic Cilantro,23734,Sour Cream,53
5876,Organic Lemon,28849,No Salt Added Black Beans,53
28204,Organic Fuji Apple,6046,Boneless Skinless Chicken Breast,53
28204,Organic Fuji Apple,18523,Total 2% All Natural Greek Strained Yogurt with Honey,53
8424,Broccoli Crown,10246,Organic Celery Hearts,53
24184,Red Peppers,38383,Organic White Onions,53
30489,Original Hummus,46802,Pineapple Chunks,53
37646,Organic Gala Apples,34969,Red Vine Tomato,53
27104,Fresh Cauliflower,42828,Whipped Cream Cheese,53
49235,Organic Half & Half,40604,Feta Cheese Crumbles,53
28985,Michigan Organic Kale,27344,Uncured Genoa Salami,53
34126,Organic Italian Parsley Bunch,44987,Heavy Whipping Cream,53
39877,Organic Granny Smith Apple,33731,Grated Parmesan,53
37067,Organic Banana,31506,Extra Virgin Olive Oil,53
5077,100% Whole Wheat Bread,18465,Organic Grade A Free Range Large Brown Eggs,53
31506,Extra Virgin Olive Oil,27521,Organic Lacinato (Dinosaur) Kale,53
46667,Organic Ginger Root,38383,Organic White Onions,53
22035,Organic Whole String Cheese,40604,Feta Cheese Crumbles,53
33198,Sparkling Natural Mineral Water,3957,100% Raw Coconut Water,53
27344,Uncured Genoa Salami,47672,Uncured Hickory Smoked Sunday Bacon,53
18465,Organic Grade A Free Range Large Brown Eggs,33731,Grated Parmesan,53
33731,Grated Parmesan,4799,Shredded Parmesan,53
42736,Unsalted Butter,44987,Heavy Whipping Cream,53
17948,Frozen Organic Wild Blueberries,25659,Organic Coconut Milk,53
