{Apple Honeycrisp Organic, Bag of Organic Bananas, Limes, Organic Raspberries} => {Organic Hass Avocado}: 0.714
{Apple Honeycrisp Organic, Organic Yellow Onion, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Apple Honeycrisp Organic, Organic Strawberries, Organic Yellow Onion, Organic Raspberries} => {Organic Hass Avocado}: 0.769
{Apple Honeycrisp Organic, Organic Yellow Onion, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.733
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Yellow Onion, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Apple Honeycrisp Organic, Organic Strawberries, Organic Yellow Onion, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Apple Honeycrisp Organic, Organic Strawberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic Red Bell Pepper, Hass Avocados, Organic Baby Spinach} => {Organic Strawberries}: 0.769
{Hass Avocados, Bag of Organic Bananas, Organic Raspberries, Organic Blueberries} => {Organic Strawberries}: 0.714
{Hass Avocados, Organic Strawberries, Organic Raspberries, Organic Blueberries} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Strawberries, Original Hummus} => {Bag of Organic Bananas}: 0.714
{100% Whole Wheat Bread, Organic Baby Spinach, Organic Peeled Whole Baby Carrots} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Raspberries, Organic Tomato Cluster} => {Organic Strawberries}: 0.846
{100% Whole Wheat Bread, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{100% Whole Wheat Bread, Organic Red Onion, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{100% Whole Wheat Bread, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.933
{100% Whole Wheat Bread, Organic Strawberries, Organic Raspberries, Organic Cucumber} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Strawberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.722
{Blueberries, Honeycrisp Apple, Organic Avocado} => {Banana}: 0.938
{Blueberries, Organic Strawberries, Honeycrisp Apple} => {Banana}: 0.706
{Organic Banana, Raspberries, Organic Hass Avocado} => {Organic Strawberries}: 0.765
{Organic Granny Smith Apple, Organic Hass Avocado, Organic Half & Half} => {Bag of Organic Bananas}: 0.750
{Organic Red Bell Pepper, Organic Raspberries, Organic Cucumber, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.833
{Organic Baby Spinach, Michigan Organic Kale, Organic Cucumber, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.786
{Organic Baby Spinach, Organic Yellow Onion, Organic Cilantro, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Whole Milk, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.857
{Organic Yellow Onion, Organic Blueberries, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Garlic, Organic Granny Smith Apple, Organic Zucchini} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Yellow Onion, Organic Garlic, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 1.000
{Organic Baby Spinach, Organic Yellow Onion, Organic Cucumber, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.714
{Bag of Organic Bananas, Organic Granny Smith Apple, Organic Small Bunch Celery, Organic Zucchini} => {Organic Strawberries}: 0.750
{Bag of Organic Bananas, Limes, Organic Granny Smith Apple, Organic Small Bunch Celery} => {Organic Strawberries}: 0.833
{Organic Lemon, Organic Raspberries, Organic Granny Smith Apple, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.923
{Organic Lemon, Organic Baby Spinach, Organic Cucumber, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.769
{Bag of Organic Bananas, Limes, Organic Raspberries, Organic Granny Smith Apple} => {Organic Strawberries}: 0.714
{Organic Raspberries, Organic Cucumber, Organic Granny Smith Apple, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.722
{Organic Red Bell Pepper, Fresh Cauliflower, Organic Blueberries} => {Organic Strawberries}: 0.786
{Organic Red Bell Pepper, Limes, Organic Whole Milk} => {Large Lemon}: 0.706
{Organic Red Bell Pepper, Organic Whole Milk, Organic Blueberries} => {Organic Strawberries}: 0.722
{Organic Red Bell Pepper, Banana, Organic Whole Milk, Organic Avocado} => {Organic Strawberries}: 0.909
{Organic Red Bell Pepper, Banana, Limes, Asparagus} => {Large Lemon}: 0.769
{Organic Red Bell Pepper, Organic Strawberries, Organic Raspberries, Asparagus} => {Bag of Organic Bananas}: 0.786
{Organic Red Bell Pepper, Asparagus, Large Lemon, Organic Avocado} => {Banana}: 0.706
{Organic Lemon, Organic Red Bell Pepper, Organic Yellow Onion, Organic Raspberries} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Red Bell Pepper, Organic Garlic, Organic Raspberries} => {Bag of Organic Bananas}: 0.786
{Organic Lemon, Organic Red Bell Pepper, Organic Strawberries, Organic Raspberries} => {Bag of Organic Bananas}: 0.786
{Organic Lemon, Organic Red Bell Pepper, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.765
{Organic Lemon, Organic Red Bell Pepper, Organic Yellow Onion, Organic Cilantro} => {Bag of Organic Bananas}: 0.750
{Organic Lemon, Organic Red Onion, Organic Red Bell Pepper, Organic Garlic} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Red Bell Pepper, Organic Yellow Onion, Organic Hass Avocado} => {Bag of Organic Bananas, Organic Garlic}: 0.765
{Organic Lemon, Organic Red Bell Pepper, Bag of Organic Bananas, Organic Yellow Onion, Organic Garlic} => {Organic Hass Avocado}: 0.722
{Organic Lemon, Organic Red Bell Pepper, Bag of Organic Bananas, Organic Yellow Onion, Organic Hass Avocado} => {Organic Garlic}: 0.929
{Organic Lemon, Organic Red Bell Pepper, Organic Yellow Onion, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 1.000
{Organic Lemon, Organic Red Bell Pepper, Organic Yellow Onion, Organic Garlic} => {Bag of Organic Bananas}: 0.720
{Organic Lemon, Organic Red Bell Pepper, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.704
{Organic Red Bell Pepper, Organic Yellow Onion, Organic Raspberries, Organic Blueberries} => {Bag of Organic Bananas}: 0.846
{Organic Red Onion, Organic Red Bell Pepper, Organic Blueberries, Organic Grape Tomatoes} => {Organic Raspberries}: 0.714
{Organic Red Bell Pepper, Organic Raspberries, Organic Blueberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.786
{Organic Red Bell Pepper, Bag of Organic Bananas, Organic Baby Spinach, Organic Blueberries} => {Organic Strawberries}: 0.765
{Organic Red Bell Pepper, Organic Strawberries, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Organic Red Bell Pepper, Bag of Organic Bananas, Organic Garlic, Organic Grape Tomatoes} => {Organic Yellow Onion}: 0.750
{Organic Red Bell Pepper, Organic Raspberries, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Organic Red Bell Pepper, Organic Baby Spinach, Organic Cilantro, Organic Zucchini} => {Bag of Organic Bananas}: 0.714
{Organic Red Bell Pepper, Organic Garlic, Organic Raspberries, Organic Zucchini} => {Bag of Organic Bananas}: 1.000
{Organic Red Bell Pepper, Organic Yellow Onion, Organic Garlic, Organic Raspberries} => {Bag of Organic Bananas}: 0.824
{Organic Red Bell Pepper, Organic Garlic, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.727
{Organic Red Bell Pepper, Organic Yellow Onion, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.774
{Organic Red Onion, Organic Red Bell Pepper, Organic Baby Spinach, Organic Raspberries} => {Organic Strawberries}: 0.714
{Organic Red Bell Pepper, Organic Baby Spinach, Banana, Large Lemon} => {Organic Avocado}: 0.727
{Organic Fuji Apple, Organic Cilantro, Organic Italian Parsley Bunch} => {Banana}: 0.769
{Organic Italian Parsley Bunch, Organic Baby Carrots, Organic Avocado} => {Large Lemon}: 0.714
{Organic Lemon, Organic Strawberries, Organic Raspberries, Organic Italian Parsley Bunch} => {Bag of Organic Bananas}: 0.706
{Organic Lemon, Organic Strawberries, Organic Italian Parsley Bunch, Organic Zucchini} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Limes, Organic Italian Parsley Bunch, Organic Hass Avocado} => {Organic Baby Spinach}: 0.714
{Organic Strawberries, Organic Italian Parsley Bunch, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Limes, Organic Peeled Whole Baby Carrots, Cucumber Kirby} => {Large Lemon}: 0.769
{Banana, Organic Garlic, Large Lemon, Cucumber Kirby} => {Organic Avocado}: 0.750
{Banana, Organic Garlic, Organic Avocado, Cucumber Kirby} => {Large Lemon}: 0.706
{Organic Tomato Cluster, Organic Peeled Whole Baby Carrots, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.762
{Organic Lemon, Organic Red Onion, Organic Peeled Whole Baby Carrots} => {Bag of Organic Bananas}: 0.714
{Bag of Organic Bananas, Organic Cucumber, Organic Blueberries, Organic Peeled Whole Baby Carrots} => {Organic Strawberries}: 0.917
{Organic Strawberries, Organic Cucumber, Organic Blueberries, Organic Peeled Whole Baby Carrots} => {Bag of Organic Bananas}: 0.733
{Banana, Limes, Organic Cilantro, Organic Peeled Whole Baby Carrots} => {Organic Avocado}: 0.706
{Banana, Organic Cilantro, Organic Peeled Whole Baby Carrots, Organic Avocado} => {Limes}: 0.706
{Limes, Organic Cilantro, Organic Peeled Whole Baby Carrots, Organic Avocado} => {Banana}: 0.923
{Organic Lemon, Bag of Organic Bananas, Organic Grape Tomatoes, Organic Peeled Whole Baby Carrots} => {Organic Baby Spinach}: 0.833
{Organic Lemon, Organic Baby Spinach, Organic Grape Tomatoes, Organic Peeled Whole Baby Carrots} => {Bag of Organic Bananas}: 0.714
{Broccoli Crown, Organic Raspberries, Organic Peeled Whole Baby Carrots} => {Organic Strawberries}: 0.733
{Carrots, Organic Raspberries, Organic Gala Apples} => {Bag of Organic Bananas}: 0.714
{Organic Red Onion, Carrots, Organic Raspberries} => {Bag of Organic Bananas}: 0.812
{Carrots, Organic Strawberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.857
{Carrots, Organic Baby Spinach, Michigan Organic Kale, Organic Avocado} => {Banana}: 1.000
{Carrots, Organic Baby Spinach, Organic Cucumber, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Organic Red Onion, Carrots, Organic Baby Spinach, Large Lemon} => {Limes}: 0.706
{Strawberries, Green Bell Pepper, Organic Blueberries} => {Banana}: 0.706
{Green Bell Pepper, Red Peppers, Organic Cilantro, Organic Avocado} => {Banana}: 0.733
{Bag of Organic Bananas, Green Bell Pepper, Organic Yellow Onion, Organic Zucchini} => {Organic Baby Spinach}: 0.833
{Organic Baby Spinach, Green Bell Pepper, Banana, Organic Garlic} => {Organic Avocado}: 0.769
{Green Bell Pepper, Banana, Organic Garlic, Limes} => {Organic Avocado}: 0.714
{Green Bell Pepper, Banana, Organic Garlic, Large Lemon} => {Organic Avocado}: 0.722
{Organic Baby Spinach, Green Bell Pepper, Red Peppers, Organic Garlic} => {Bag of Organic Bananas}: 0.733
{Yellow Onions, Organic Baby Spinach, Green Bell Pepper, Limes} => {Large Lemon}: 0.714
{Organic Red Onion, Green Bell Pepper, Limes, Large Lemon} => {Organic Baby Spinach}: 0.714
{Organic Lemon, Michigan Organic Kale, Organic Tomato Cluster} => {Organic Hass Avocado}: 0.733
{Organic Strawberries, Organic Gala Apples, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Organic Baby Arugula, Organic Cucumber, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.727
{Organic Strawberries, Organic Grape Tomatoes, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Bag of Organic Bananas, Fresh Cauliflower, Organic Raspberries, Organic Tomato Cluster} => {Organic Strawberries}: 0.714
{Organic Strawberries, Fresh Cauliflower, Organic Raspberries, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.714
{Organic Yellow Onion, Organic Whole Milk, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.750
{Organic Strawberries, Organic Whole Milk, Organic Raspberries, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.800
{Banana, Limes, Organic Tomato Cluster, Organic Avocado} => {Large Lemon}: 0.722
{Bag of Organic Bananas, Organic Yellow Onion, Organic Raspberries, Organic Tomato Cluster} => {Organic Hass Avocado}: 0.722
{Organic Yellow Onion, Organic Raspberries, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.765
{Organic Baby Spinach, Organic Raspberries, Organic Cucumber, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Raspberries, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.765
{Organic Strawberries, Organic Raspberries, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.732
{Organic Baby Spinach, Organic Yellow Onion, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.765
{Organic Strawberries, Organic Tomato Cluster, Organic Hass Avocado, Large Lemon} => {Bag of Organic Bananas}: 0.714
{Seedless Red Grapes, Broccoli Crown, Organic Garnet Sweet Potato (Yam)} => {Banana}: 0.714
{Small Hass Avocado, Strawberries, Organic Garnet Sweet Potato (Yam)} => {Banana}: 0.714
{Bag of Organic Bananas, Organic Cilantro, Large Lemon, Organic Garnet Sweet Potato (Yam)} => {Organic Baby Spinach}: 0.786
{Organic Red Onion, Limes, Organic Cucumber, Organic Garnet Sweet Potato (Yam)} => {Organic Baby Spinach}: 0.733
{Organic Garlic, Organic Raspberries, Organic Hass Avocado, Organic Garnet Sweet Potato (Yam)} => {Bag of Organic Bananas}: 0.786
{Organic Red Onion, Banana, Limes, Organic Garnet Sweet Potato (Yam)} => {Organic Baby Spinach}: 0.706
{Organic Strawberries, Limes, Organic Hass Avocado, Organic Garnet Sweet Potato (Yam)} => {Organic Baby Spinach}: 0.733
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic Cucumber, Organic Small Bunch Celery} => {Organic Baby Spinach}: 0.714
{Organic Whole Milk, Organic Small Bunch Celery, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic Strawberries, Organic Raspberries, Organic Grape Tomatoes, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.909
{Organic Strawberries, Organic Cucumber, Organic Grape Tomatoes, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.733
{Organic Strawberries, Michigan Organic Kale, Organic Cucumber, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.909
{Organic Lemon, Organic Strawberries, Organic Raspberries, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.765
{Organic Lemon, Organic Raspberries, Organic Small Bunch Celery, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic Lemon, Bag of Organic Bananas, Organic Yellow Onion, Organic Garlic, Organic Small Bunch Celery} => {Organic Hass Avocado}: 0.769
{Organic Lemon, Bag of Organic Bananas, Organic Yellow Onion, Organic Small Bunch Celery, Organic Hass Avocado} => {Organic Garlic}: 0.769
{Organic Lemon, Bag of Organic Bananas, Organic Garlic, Organic Small Bunch Celery, Organic Hass Avocado} => {Organic Yellow Onion}: 0.714
{Organic Lemon, Organic Yellow Onion, Organic Garlic, Organic Small Bunch Celery, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Organic Strawberries, Organic Baby Spinach, Organic Raspberries, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.706
{Organic Yellow Onion, Organic Small Bunch Celery, Organic Zucchini, Organic Hass Avocado} => {Organic Garlic}: 0.706
{Organic Garlic, Organic Small Bunch Celery, Organic Zucchini, Organic Hass Avocado} => {Organic Yellow Onion}: 0.706
{Organic Strawberries, Organic Garlic, Organic Cucumber, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.750
{Organic Lemon, Michigan Organic Kale, Organic Blueberries} => {Bag of Organic Bananas}: 0.733
{Organic Strawberries, Michigan Organic Kale, Organic Cucumber, Organic Grape Tomatoes} => {Bag of Organic Bananas}: 1.000
{Organic Baby Spinach, Banana, Michigan Organic Kale, Asparagus} => {Large Lemon}: 0.714
{Bag of Organic Bananas, Organic Raspberries, Michigan Organic Kale, Organic Zucchini} => {Organic Strawberries}: 0.714
{Organic Strawberries, Organic Raspberries, Michigan Organic Kale, Organic Zucchini} => {Bag of Organic Bananas}: 0.909
{Organic Strawberries, Michigan Organic Kale, Organic Cucumber, Organic Zucchini} => {Bag of Organic Bananas}: 0.733
{Bag of Organic Bananas, Michigan Organic Kale, Organic Zucchini, Organic Hass Avocado} => {Organic Strawberries}: 0.737
{Organic Strawberries, Michigan Organic Kale, Organic Cucumber, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Strawberries, Organic Baby Spinach, Michigan Organic Kale, Organic Cucumber} => {Bag of Organic Bananas}: 0.833
{Limes, Asparagus, Organic Half & Half} => {Large Lemon}: 0.833
{Honeycrisp Apple, Organic Avocado, Organic Half & Half} => {Banana}: 0.765
{Organic Large Extra Fancy Fuji Apple, Fresh Cauliflower, Organic Baby Carrots} => {Bag of Organic Bananas}: 0.714
{Organic Baby Spinach, Fresh Cauliflower, Organic Raspberries, Organic Blueberries} => {Organic Strawberries}: 0.833
{Bag of Organic Bananas, Fresh Cauliflower, Organic Raspberries, Organic Blueberries} => {Organic Strawberries}: 0.733
{Organic Lemon, Organic Yellow Onion, Fresh Cauliflower, Organic Hass Avocado} => {Organic Garlic}: 0.786
{Organic Lemon, Organic Garlic, Fresh Cauliflower, Organic Hass Avocado} => {Organic Yellow Onion}: 0.846
{Organic Lemon, Bag of Organic Bananas, Organic Strawberries, Fresh Cauliflower, Organic Raspberries} => {Organic Hass Avocado}: 0.733
{Organic Lemon, Bag of Organic Bananas, Organic Strawberries, Fresh Cauliflower, Organic Hass Avocado} => {Organic Raspberries}: 0.846
{Organic Lemon, Bag of Organic Bananas, Fresh Cauliflower, Organic Raspberries, Organic Hass Avocado} => {Organic Strawberries}: 0.733
{Organic Lemon, Organic Strawberries, Fresh Cauliflower, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Organic Red Onion, Fresh Cauliflower, Organic Cilantro, Organic Zucchini} => {Organic Yellow Onion}: 0.769
{Organic Yellow Onion, Fresh Cauliflower, Organic Cilantro, Organic Zucchini} => {Organic Red Onion}: 0.833
{Banana, Organic Garlic, Fresh Cauliflower, Organic Cilantro} => {Organic Avocado}: 0.769
{Banana, Fresh Cauliflower, Organic Cilantro, Large Lemon} => {Organic Avocado}: 0.857
{Organic Yellow Onion, Fresh Cauliflower, Organic Cilantro, Organic Hass Avocado} => {Organic Baby Spinach}: 0.733
{Organic Garlic, Limes, Fresh Cauliflower, Organic Avocado} => {Organic Baby Spinach}: 0.714
{Organic Baby Spinach, Fresh Cauliflower, Organic Raspberries, Organic Avocado} => {Organic Strawberries}: 0.714
{Organic Strawberries, Organic Garlic, Fresh Cauliflower, Organic Raspberries} => {Bag of Organic Bananas}: 0.700
{Organic Strawberries, Fresh Cauliflower, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Strawberries, Organic Gala Apples, Raspberries} => {Banana}: 0.714
{Organic Yellow Onion, Limes, Organic Cilantro, Organic Gala Apples} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Yellow Onion, Organic Cilantro, Organic Gala Apples} => {Bag of Organic Bananas}: 0.786
{Organic Strawberries, Organic Cilantro, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.909
{Organic Baby Spinach, Organic Cilantro, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.846
{Organic Strawberries, Organic Baby Spinach, Organic Cilantro, Organic Gala Apples} => {Bag of Organic Bananas}: 0.846
{Organic Yellow Onion, Organic Garlic, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Bag of Organic Bananas, Organic Whole Milk, Organic Gala Apples} => {Organic Strawberries}: 0.714
{Organic Lemon, Organic Strawberries, Organic Whole Milk, Organic Gala Apples} => {Bag of Organic Bananas}: 0.909
{Organic Lemon, Organic Strawberries, Organic Raspberries, Organic Gala Apples} => {Bag of Organic Bananas}: 0.706
{Organic Lemon, Organic Cucumber, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.909
{Organic Lemon, Organic Strawberries, Organic Cucumber, Organic Gala Apples} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Strawberries, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.778
{Bag of Organic Bananas, Limes, Organic Raspberries, Organic Gala Apples} => {Organic Strawberries}: 0.714
{Organic Strawberries, Limes, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Yellow Onion, Organic Blackberries, Organic Cucumber} => {Organic Strawberries}: 0.833
{Organic Yellow Onion, Organic Blackberries, Organic Zucchini} => {Organic Strawberries}: 0.733
{Organic Yellow Onion, Organic Blackberries, Organic Raspberries} => {Organic Strawberries}: 0.708
{Bag of Organic Bananas, Organic Garlic, Organic Blackberries, Organic Raspberries} => {Organic Hass Avocado}: 0.714
{Bag of Organic Bananas, Organic Garlic, Organic Blackberries, Organic Hass Avocado} => {Organic Strawberries}: 0.714
{Organic Garlic, Organic Blackberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Broccoli Crown, Organic Blackberries, Organic Hass Avocado} => {Organic Strawberries}: 0.706
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic Garlic, Organic Cucumber} => {Bag of Organic Bananas}: 0.714
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Limes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Organic Lemon, Organic Large Extra Fancy Fuji Apple, Organic Yellow Onion, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.917
{Organic Lemon, Organic Large Extra Fancy Fuji Apple, Organic Baby Spinach, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Large Extra Fancy Fuji Apple, Organic Baby Spinach, Organic Raspberries} => {Bag of Organic Bananas}: 0.786
{Organic Lemon, Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic Baby Spinach} => {Bag of Organic Bananas}: 0.778
{Organic Lemon, Organic Large Extra Fancy Fuji Apple, Organic Baby Spinach, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.720
{Organic Lemon, Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.727
{Broccoli Crown, Red Peppers, Organic Whole Milk} => {Banana}: 0.714
{Seedless Red Grapes, Red Peppers, Organic Whole Milk} => {Banana}: 0.733
{Seedless Red Grapes, Broccoli Crown, Red Peppers} => {Banana}: 0.765
{Red Peppers, Asparagus, Large Lemon, Organic Avocado} => {Organic Baby Spinach}: 0.833
{Organic Baby Arugula, Organic Baby Spinach, Organic Cilantro, Large Lemon} => {Limes}: 0.714
{Organic Baby Arugula, Organic Cucumber, Organic Grape Tomatoes, Organic Hass Avocado} => {Organic Baby Spinach}: 0.769
{Bag of Organic Bananas, Organic Baby Arugula, Organic Cucumber, Organic Grape Tomatoes} => {Organic Baby Spinach}: 0.750
{Organic Lemon, Broccoli Crown, Asparagus} => {Organic Baby Spinach}: 0.786
{Broccoli Crown, Limes, Organic Raspberries} => {Organic Strawberries}: 0.812
{Broccoli Crown, Banana, Organic Cilantro, Organic Avocado} => {Large Lemon}: 0.714
{Broccoli Crown, Bag of Organic Bananas, Organic Baby Spinach, Limes} => {Large Lemon}: 0.714
{Broccoli Crown, Organic Baby Spinach, Limes, Asparagus} => {Large Lemon}: 0.824
{Broccoli Crown, Organic Strawberries, Organic Baby Spinach, Limes} => {Large Lemon}: 0.706
{Small Hass Avocado, Organic Baby Spinach, Organic Cucumber, Large Lemon} => {Banana}: 0.833
{Yellow Onions, Strawberries, Organic Fuji Apple} => {Banana}: 0.741
{Organic Baby Spinach, Limes, Raspberries, Organic Avocado} => {Large Lemon}: 0.714
{Limes, Organic Blueberries, Raspberries, Organic Avocado} => {Large Lemon}: 0.800
{Organic Blueberries, Raspberries, Large Lemon, Organic Avocado} => {Limes}: 0.706
{Organic Lemon, Organic Whole Milk, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Strawberries, Organic Whole Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.875
{Organic Lemon, Organic Strawberries, Organic Whole Milk, Organic Raspberries} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Organic Baby Spinach, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Organic Lemon, Organic Strawberries, Organic Baby Spinach, Organic Blueberries} => {Bag of Organic Bananas}: 0.733
{Organic Lemon, Bag of Organic Bananas, Organic Grape Tomatoes, Asparagus} => {Organic Strawberries}: 0.769
{Organic Lemon, Organic Strawberries, Organic Grape Tomatoes, Asparagus} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Cucumber, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Organic Lemon, Organic Strawberries, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic Lemon, Organic Red Onion, Organic Strawberries, Asparagus} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Baby Spinach, Organic Raspberries, Organic Cilantro} => {Bag of Organic Bananas}: 0.722
{Organic Lemon, Bag of Organic Bananas, Organic Strawberries, Organic Raspberries, Organic Zucchini} => {Organic Hass Avocado}: 0.769
{Organic Lemon, Organic Strawberries, Organic Raspberries, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Raspberries, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.708
{Organic Lemon, Organic Red Onion, Organic Baby Spinach, Organic Raspberries} => {Bag of Organic Bananas}: 1.000
{Organic Lemon, Organic Red Onion, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.857
{Organic Lemon, Organic Red Onion, Organic Strawberries, Organic Raspberries} => {Bag of Organic Bananas}: 0.765
{Organic Lemon, Organic Red Onion, Organic Raspberries, Organic Cucumber} => {Bag of Organic Bananas}: 0.762
{Organic Lemon, Organic Red Onion, Organic Cucumber, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.737
{Organic Lemon, Organic Red Onion, Organic Strawberries, Organic Garlic} => {Bag of Organic Bananas}: 0.778
{Organic Lemon, Organic Red Onion, Organic Strawberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.727
{Organic Lemon, Banana, Limes, Organic Hass Avocado} => {Organic Strawberries}: 0.714
