{Oh My Yog! Madagascar Vanilla Trilayer Yogyurt, Oh My Yog! Pacific Coast Strawberry Trilayer Yogurt} => {Oh My Yog! Organic Wild Quebec Blueberry Cream Top Yogurt & Fruit}: 1.000
{Bag of Organic Bananas, Organic Fresh Basil} => {Organic Baby Spinach}: 0.800
{Icelandic Style Fat Free Plain Yogurt, Nonfat Icelandic Style Strawberry Yogurt} => {Icelandic Style Skyr Blueberry Non-fat Yogurt}: 0.800
{Organic Baby Spinach, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Organic Strawberries, Organic Unbleached All-Purpose Flour} => {Bag of Organic Bananas}: 0.800
{Cheerios Cereal, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Purple Kale} => {Organic Hass Avocado}: 0.800
{Organic Sliced Crimini Mushrooms, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Blueberries, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Mango, Organic Strawberries} => {Organic Raspberries}: 0.800
{Bag of Organic Bananas, Organic Mango, Organic Raspberries} => {Organic Strawberries}: 0.800
{Organic Mango, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Lime Sparkling Water}: 0.800
{Blackberry Cucumber Sparkling Water, Kiwi Sandia Sparkling Water, Lime Sparkling Water} => {Peach Pear Flavored Sparkling Water}: 0.800
{Organic Mango Chunks, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Broccoli Crown, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Fresh Cauliflower, Organic Broccoli Crown} => {Organic Strawberries}: 0.800
{Organic Strawberries, Roasted Turkey} => {Banana}: 0.800
{Banana, Roasted Turkey} => {Organic Avocado}: 0.800
{Original Rotisserie Chicken, Seedless Red Grapes} => {Banana}: 0.800
{Organic Frozen Mango Chunks, Organic Garlic} => {Bag of Organic Bananas}: 0.800
{Organic Cilantro, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{English Seedless Cucumber, Yellow Grape Tomatoes} => {Banana}: 0.800
{Banana, Limes, Traditional Hummus} => {Large Lemon}: 0.800
{Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs, Uncured Genoa Salami} => {Bag of Organic Bananas}: 0.800
{Organic Sliced Peaches, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Sliced Peaches} => {Bag of Organic Bananas}: 0.800
{"Parsley, Bag of Organic Bananas} => {Organic Strawberries}: 0.800
{Total 0% with Honey Nonfat Greek Strained Yogurt, Total 2% Lowfat Greek Strained Yogurt With Blueberry} => {Total 2% with Strawberry Lowfat Greek Strained Yogurt}: 0.800
{Organic Garlic, Organic Red Bell Pepper} => {Organic Zucchini}: 0.800
{Organic Blueberries, Organic Raspberries} => {Organic Zucchini}: 0.800
{Banana, Organic Yellow Squash} => {Organic Zucchini}: 0.800
{Banana, Organic Baby Spinach} => {Organic Zucchini}: 0.800
{Organic Bagged Carrots, Organic Italian Parsley Bunch} => {Large Lemon}: 0.800
{Banana, Organic Whole Milk} => {Organic Avocado}: 0.800
{Organic Baby Spinach, Organic Greek Whole Milk Blended Vanilla Bean Yogurt} => {Bag of Organic Bananas}: 0.800
{Organic Dijon Mustard, Organic Raspberries} => {Organic Strawberries}: 0.800
{Organic Strawberries, Taco Seasoning} => {Bag of Organic Bananas}: 0.800
{Organic Red Potato, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Blackberry Cucumber Sparkling Water, Kiwi Sandia Sparkling Water, Passionfruit Sparkling Water} => {Curate Cherry Lime Sparkling Water}: 0.800
{Bag of Organic Bananas, Organic Whole Grain Wheat English Muffins} => {Organic Strawberries}: 0.800
{Organic Medjool Dates, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Medjool Dates, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Multigrain Waffles} => {Organic Strawberries}: 0.800
{Organic Grade A Free Range Large Brown Eggs, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Cream Cheese Spread, Organic Raspberries} => {Organic Strawberries}: 0.800
{Bag of Organic Bananas, Organic Good Seed Bread} => {Organic Hass Avocado}: 0.800
{Organic Baby Kale Mix, Organic Blackberries} => {Bag of Organic Bananas}: 0.800
{Apple Honeycrisp Organic, Organic Baby Kale Mix} => {Bag of Organic Bananas}: 0.800
{Crackers Cheddar Bunnies Snack Packs, Organic Lemon} => {Bag of Organic Bananas}: 0.800
{Asparagus, Serrano Chile Peppers} => {Limes}: 0.800
{Almonds & Sea Salt in Dark Chocolate, Organic Cucumber} => {Bag of Organic Bananas}: 0.800
{Almonds & Sea Salt in Dark Chocolate, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Lime Sparkling Water, Peach Pear Flavored Sparkling Water} => {Sparkling Lemon Water}: 0.800
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Sparkling Water Grapefruit}: 0.800
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Lime Sparkling Water}: 0.800
{Blackberry Cucumber Sparkling Water, Passionfruit Sparkling Water} => {Kiwi Sandia Sparkling Water}: 0.800
{Organic Ginger Root, Organic Spinach Bunch} => {Bag of Organic Bananas}: 0.800
{Organic Large Extra Fancy Fuji Apple, Organic Whole Grassmilk Milk} => {Bag of Organic Bananas}: 0.800
{Organic Lowfat 1% Milk, Organic Raspberries} => {Organic Strawberries}: 0.800
{Cran Raspberry Sparkling Water, Passionfruit Sparkling Water} => {Sparkling Water Grapefruit}: 0.800
{Organic Chicken & Apple Sausage, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Organic Chicken & Apple Sausage, Organic Cucumber} => {Bag of Organic Bananas}: 0.800
{Organic Chicken & Apple Sausage, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Strawberries, Plain Greek Yogurt} => {Bag of Organic Bananas}: 0.800
{Organic Orange Bell Pepper, Organic Snipped Green Beans} => {Organic Strawberries}: 0.800
{Organic Navel Orange, Organic Orange Bell Pepper} => {Bag of Organic Bananas}: 0.800
{Organic Orange Bell Pepper, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Kiwi, Organic Uncured Sliced Black Forest Ham} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Uncured Sliced Black Forest Ham} => {Bag of Organic Bananas}: 0.800
{Organic Cucumber, Organic Red Delicious Apple} => {Bag of Organic Bananas}: 0.800
{Lime Sparkling Water, Sparkling Lemon Water} => {Sparkling Water Grapefruit}: 0.800
{Organic Sticks Low Moisture Part Skim Mozzarella String Cheese, Organic Thompson Seedless Raisins} => {Organic Strawberries}: 0.800
{Organic Navel Orange, Organic Thompson Seedless Raisins} => {Bag of Organic Bananas}: 0.800
{Organic Raspberries, Organic Thompson Seedless Raisins} => {Bag of Organic Bananas}: 0.800
{Organic Plain Greek Whole Milk Yogurt, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.800
{Organic Strawberries, Organic Sunday Bacon} => {Bag of Organic Bananas}: 0.800
{Organic Whole Milk, Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt} => {Organic Strawberries}: 0.800
{Organic Cilantro, Organic Low Sodium Chicken Broth} => {Limes}: 0.800
{Bag of Organic Bananas, Organic Cheese Frozen Pizza} => {Organic Strawberries}: 0.800
{Organic Cheese Frozen Pizza, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Red Bell Pepper, Whole Milk Plain Yogurt} => {Organic Strawberries}: 0.800
{Natural Artesian Water, Organic Strawberries} => {Organic Hass Avocado}: 0.800
{"Milk, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.800
{Italian Extra Virgin Olive Oil, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Organic Cilantro, Organic Iceberg Lettuce} => {Limes}: 0.800
{Organic Ginger Root, Organic Zucchini} => {Bag of Organic Bananas}: 0.800
{Organic Avocado, Organic Raspberries} => {Organic Strawberries}: 0.800
{Organic Garlic, Organic Raspberries} => {Organic Strawberries}: 0.800
{Organic Granny Smith Apple, Organic Shredded Mozzarella} => {Bag of Organic Bananas}: 0.800
{Citrus Mandarins Organic, Organic Lemon} => {Bag of Organic Bananas}: 0.800
{Organic Cilantro, Organic Green Leaf Lettuce} => {Limes}: 0.800
{Limes, Romaine Lettuce} => {Large Lemon}: 0.800
{Orange Bell Pepper, Organic Baby Spinach} => {Banana}: 0.800
{Organic Raspberries, Organic Whole Milk} => {Organic Strawberries}: 0.800
{Organic Baby Kale, Organic Cucumber} => {Organic Baby Spinach}: 0.800
{Lemon Hummus, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Limes} => {Organic Strawberries}: 0.800
{Organic Zucchini, Red Peppers} => {Large Lemon}: 0.800
{Jalapeno Peppers, Organic Garlic} => {Organic Red Onion}: 0.800
{Organic D'Anjou Pears, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.800
{Organic Cucumber, Organic Raspberries} => {Organic Baby Spinach}: 0.800
{Organic Grape Tomatoes, Organic Raspberries} => {Organic Strawberries}: 0.800
{Organic Reduced Fat 2% Milk, Total 2% All Natural Greek Strained Yogurt with Honey} => {Total 2% with Strawberry Lowfat Greek Strained Yogurt}: 0.800
{Banana, Total 2% All Natural Greek Strained Yogurt with Honey, Total 2% Lowfat Greek Strained Yogurt With Blueberry} => {Total 2% with Strawberry Lowfat Greek Strained Yogurt}: 0.800
{Organic Large Extra Fancy Fuji Apple, Total 2% Lowfat Greek Strained Yogurt With Blueberry} => {Total 2% with Strawberry Lowfat Greek Strained Yogurt}: 0.800
{Bag of Organic Bananas, Organic Cucumber} => {Organic Strawberries}: 0.800
{Pure Sparkling Water, Sparkling Water Berry} => {Sparkling Water Grapefruit}: 0.800
{Organic Garlic, Sugar Snap Peas} => {Limes}: 0.800
{Jalapeno Peppers, Organic Cilantro} => {Organic Zucchini}: 0.800
{Organic Hass Avocado, Organic Raspberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Mexican Blend Finely Shredded Cheese} => {Organic Strawberries}: 0.800
{Organic Red Onion, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Banana, Organic Yellow Onion} => {Organic Strawberries}: 0.800
{Bag of Organic Bananas, Celery Hearts} => {Organic Strawberries}: 0.800
{Celery Hearts, Organic Gala Apples} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Carrot Bunch} => {Organic Strawberries}: 0.800
{Cantaloupe, Organic Yellow Peaches} => {Organic Strawberries}: 0.800
{Organic Raspberries, Seedless Red Grapes} => {Organic Strawberries}: 0.800
{Organic Large Extra Fancy Fuji Apple, Organic Yellow Peaches} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Strawberries, Organic Yellow Peaches} => {Bag of Organic Bananas}: 0.800
{Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.800
{Icelandic Style Skyr Blueberry Non-fat Yogurt, Organic Strawberries} => {Banana}: 0.800
{Organic Butternut Squash, Organic Grape Tomatoes} => {Bag of Organic Bananas}: 0.800
{Organic Large Green Asparagus, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Organic Large Green Asparagus, Organic Lemon} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Large Green Asparagus, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Large Green Asparagus, Organic Lemon} => {Bag of Organic Bananas}: 0.800
{Organic Large Green Asparagus, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Large Green Asparagus, Organic Raspberries} => {Bag of Organic Bananas}: 0.800
{Organic Cripps Pink Apples, Organic D'Anjou Pears} => {Bag of Organic Bananas}: 0.800
{Organic Cripps Pink Apples, Organic Garlic} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Cripps Pink Apples} => {Bag of Organic Bananas}: 0.800
{"YoKids Squeezers Organic Low-Fat Yogurt, Seedless Red Grapes} => {Banana}: 0.800
{Bartlett Pears, Sourdough Bread} => {Banana}: 0.800
{Banana, Organic Whole Milk, Sourdough Bread} => {Organic Avocado}: 0.800
{Organic Baby Spinach, Organic Mint} => {Bag of Organic Bananas}: 0.800
{Carrots, Organic Mint} => {Limes}: 0.800
{Organic Strawberries, Organic Unsalted Butter} => {Bag of Organic Bananas}: 0.800
{Fresh Cauliflower, Mango Chunks} => {Banana}: 0.800
{Mango Chunks, Organic Yellow Onion} => {Banana}: 0.800
{Mango Chunks, Seedless Red Grapes} => {Banana}: 0.800
{Banana, Limes, Pineapple Chunks} => {Organic Baby Spinach}: 0.800
{Organic Granny Smith Apple, Organic Old Fashioned Rolled Oats} => {Bag of Organic Bananas}: 0.800
{Organic Frozen Peas, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Frozen Peas, Organic Strawberries} => {Organic Raspberries}: 0.800
{Bag of Organic Bananas, Organic Frozen Peas, Organic Raspberries} => {Organic Strawberries}: 0.800
{Organic Frozen Peas, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Marinara Sauce, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Creamy Peanut Butter, Organic Raspberries} => {Organic Strawberries}: 0.800
{Organic Creamy Peanut Butter, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Lemon} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Snipped Green Beans} => {Organic Hass Avocado}: 0.800
{Bag of Organic Bananas, Organic Raspberries, Organic Snipped Green Beans} => {Organic Strawberries}: 0.800
{Bag of Organic Bananas, English Seedless Cucumber} => {Organic Strawberries}: 0.800
{English Seedless Cucumber, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, English Seedless Cucumber} => {Organic Strawberries}: 0.800
{Organic Spring Mix Salad, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.800
{Broccoli Crown, Shallot} => {Large Lemon}: 0.800
{Organic Strawberries, Shallot} => {Organic Zucchini}: 0.800
{Organic Red Onion, Roasted Red Pepper Hummus} => {Organic Baby Spinach}: 0.800
{Organic Baby Spinach, Roasted Red Pepper Hummus} => {Bag of Organic Bananas}: 0.800
{Distilled Water, Organic Lemon} => {Bag of Organic Bananas}: 0.800
{Fresh Cauliflower, Organic Broccoli Crowns} => {Bag of Organic Bananas}: 0.800
{Organic Strawberries, Organic Whole String Cheese} => {Banana}: 0.800
{Organic Baby Arugula, Salted Butter} => {Large Lemon}: 0.800
{Asparagus, Organic Shredded Carrots} => {Organic Baby Spinach}: 0.800
{Limes, Organic Jalapeno Pepper, Organic Red Onion} => {Organic Baby Spinach}: 0.800
{Organic Sticks Low Moisture Part Skim Mozzarella String Cheese, Watermelon Chunks} => {Organic Strawberries}: 0.800
{100% Raw Coconut Water, Watermelon Chunks} => {Bag of Organic Bananas}: 0.800
{Organic Cucumber, Organic Raw Kombucha Gingerade} => {Organic Baby Spinach}: 0.800
{Organic Carrot Bunch, Organic Milk} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.800
{Organic Cucumber, Organic Whole Milk} => {Organic Strawberries}: 0.800
{Organic Hothouse Cucumbers, Organic Sticks Low Moisture Part Skim Mozzarella String Cheese} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Baby Spinach, Organic Hothouse Cucumbers} => {Organic Strawberries}: 0.800
{Asparagus, Organic Bread with 21 Whole Grains} => {Organic Baby Spinach}: 0.800
{Organic Bread with 21 Whole Grains, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.800
{Boneless Skinless Chicken Breast, Organic Strawberries} => {Limes}: 0.800
{Banana, Feta Cheese Crumbles} => {Organic Strawberries}: 0.800
{Limes, Organic Whole Milk} => {Large Lemon}: 0.800
{Organic Bell Pepper, Organic Garlic, Organic Red Bell Pepper} => {Organic Cilantro}: 0.800
{Organic Bell Pepper, Organic Cilantro, Organic Garlic} => {Organic Red Bell Pepper}: 0.800
{Banana, Organic Bell Pepper, Organic Red Bell Pepper} => {Organic Strawberries}: 0.800
{Bag of Organic Bananas, Organic Grape Tomatoes, Organic Raspberries} => {Organic Red Bell Pepper}: 0.800
{Organic Lemon, Original Hummus} => {Bag of Organic Bananas}: 0.800
{Broccoli Crown, Limes} => {Organic Avocado}: 0.800
{Seedless Red Grapes, Total 2% with Strawberry Lowfat Greek Strained Yogurt} => {Banana}: 0.800
{Organic Whole Milk, Total 2% with Strawberry Lowfat Greek Strained Yogurt} => {Banana}: 0.800
{Carrots, Organic Kiwi} => {Bag of Organic Bananas}: 0.800
{Lightly Salted Baked Snap Pea Crisps, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.800
{"Organic Red Radish, Organic Black Beans} => {Organic Baby Spinach}: 0.800
{"Organic Red Radish, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{"Organic Red Radish, Organic Baby Arugula, Organic Baby Spinach} => {Bag of Organic Bananas}: 0.800
{"Organic Red Radish, Large Lemon, Organic Cilantro} => {Limes}: 0.800
{"Organic Red Radish, Organic Baby Spinach, Organic Cucumber} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Total 0% Greek Yogurt} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Lemon} => {Bag of Organic Bananas}: 0.800
{Organic Celery Hearts, Organic Red Bell Pepper} => {Organic Baby Spinach}: 0.800
{Organic Baby Spinach, Organic Celery Hearts, Organic Cucumber} => {Organic Avocado}: 0.800
{Organic Celery Hearts, Organic Cucumber, Organic Grape Tomatoes} => {Organic Baby Spinach}: 0.800
{Organic Celery Hearts, Yellow Onions} => {Large Lemon}: 0.800
{Frozen Organic Wild Blueberries, Organic Navel Orange} => {Bag of Organic Bananas}: 0.800
{Frozen Organic Wild Blueberries, Organic D'Anjou Pears} => {Bag of Organic Bananas}: 0.800
{Frozen Organic Wild Blueberries, Large Alfresco Eggs} => {Bag of Organic Bananas}: 0.800
{Frozen Organic Wild Blueberries, Organic Baby Spinach, Organic Cucumber} => {Bag of Organic Bananas}: 0.800
{Hass Avocados, Organic Baby Spinach} => {Bag of Organic Bananas}: 0.800
{Organic Cucumber, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Organic Cucumber, Organic Strawberries, Whipped Cream Cheese} => {Bag of Organic Bananas}: 0.800
{Organic Italian Parsley Bunch, Organic Roasted Turkey Breast} => {Bag of Organic Bananas}: 0.800
{Organic Raspberries, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.800
{Orange Bell Pepper, Organic Garbanzo Beans} => {Banana}: 0.800
{Organic D'Anjou Pears, Organic Romaine} => {Bag of Organic Bananas}: 0.800
{Organic Romaine, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Banana, Organic Baby Spinach, Organic Romaine} => {Organic Cucumber}: 0.800
{Organic Grape Tomatoes, Organic Romaine Lettuce, Organic Strawberries} => {Bag of Organic Bananas}: 0.800
{Bag of Organic Bananas, Organic Baby Spinach, Organic Yellow Onion} => {Organic Strawberries}: 0.800
{Green Beans, Organic Navel Orange} => {Bag of Organic Bananas}: 0.800
{Green Beans, Organic Whole Milk} => {Large Lemon}: 0.800
{Green Beans, Organic Red Onion} => {Organic Baby Spinach}: 0.800
{Orange Bell Pepper, Yellow Bell Pepper} => {Banana}: 0.800
{Yellow Bell Pepper, Yellow Onions} => {Large Lemon}: 0.800
{Organic Strawberries, Yellow Bell Pepper} => {Banana}: 0.800
{Boneless Skinless Chicken Breasts, Yellow Bell Pepper} => {Banana}: 0.800
{Organic Russet Potato, Organic Strawberries, Organic Whole String Cheese} => {Organic Raspberries}: 0.800
